VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-01-01 00:13:59,2020-01-01 00:20:21,1.0,0.88,1.0,N,144,125,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:14:00,2020-01-01 00:53:29,1.0,2.17,1.0,N,48,137,1.0,22.5,0.5,0.5,5.26,0.0,0.3,31.56,2.5
2,2020-01-01 00:14:00,2020-01-01 00:37:47,1.0,5.44,1.0,N,234,181,2.0,20.0,0.5,0.5,0.0,0.0,0.3,23.8,2.5
1,2020-01-01 00:14:03,2020-01-01 00:20:30,1.0,0.8,1.0,N,142,143,2.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:14:06,2020-01-01 00:33:42,1.0,13.51,1.0,N,132,16,2.0,36.5,0.5,0.5,0.0,0.0,0.3,37.8,0.0
2,2020-01-01 00:14:10,2020-01-01 00:24:41,1.0,1.98,1.0,N,152,151,2.0,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0.0
1,2020-01-01 00:14:12,2020-01-01 00:27:57,1.0,5.0,1.0,N,164,209,2.0,17.0,3.0,0.5,0.0,0.0,0.3,20.8,2.5
2,2020-01-01 00:14:13,2020-01-01 00:32:16,1.0,3.35,1.0,N,236,107,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2,2020-01-01 00:14:15,2020-01-01 00:26:39,1.0,2.25,1.0,N,231,107,4.0,-10.5,-0.5,-0.5,0.0,0.0,-0.3,-14.3,-2.5
2,2020-01-01 00:14:17,2020-01-01 00:26:19,1.0,1.71,1.0,N,158,113,1.0,9.0,0.5,0.5,3.84,0.0,0.3,16.64,2.5
1,2020-01-01 00:14:18,2020-01-01 00:42:24,1.0,2.2,1.0,N,113,161,2.0,17.5,3.0,0.5,0.0,0.0,0.3,21.3,2.5
2,2020-01-01 00:14:18,2020-01-01 00:23:54,1.0,1.25,1.0,N,114,158,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:14:20,2020-01-01 00:30:19,5.0,2.23,1.0,N,158,170,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1,2020-01-01 00:14:21,2020-01-01 00:25:24,2.0,3.6,1.0,N,138,92,2.0,13.0,0.5,0.5,0.0,0.0,0.3,14.3,0.0
2,2020-01-01 00:14:22,2020-01-01 00:23:03,1.0,2.14,1.0,N,209,65,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 00:14:24,2020-01-01 00:28:19,1.0,1.7,1.0,N,144,107,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:14:26,2020-01-01 00:20:58,1.0,1.28,1.0,N,68,158,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:14:26,2020-01-01 00:31:20,1.0,2.12,1.0,N,45,107,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-01 00:14:27,2020-01-01 00:23:44,1.0,1.44,1.0,N,144,158,1.0,8.0,0.5,0.5,0.2,0.0,0.3,12.0,2.5
2,2020-01-01 00:14:31,2020-01-01 00:36:27,2.0,9.6,1.0,N,113,181,2.0,28.5,0.5,0.5,0.0,0.0,0.3,32.3,2.5
1,2020-01-01 00:14:31,2020-01-01 00:22:25,1.0,1.0,1.0,N,186,137,2.0,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:14:31,2020-01-01 00:29:34,1.0,3.98,5.0,N,186,265,1.0,50.0,0.0,0.0,12.66,10.5,0.3,75.96,2.5
2,2020-01-01 00:14:33,2020-01-01 00:22:15,1.0,0.68,1.0,N,163,162,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:14:33,2020-01-01 00:36:55,1.0,5.0,1.0,N,68,263,2.0,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5
2,2020-01-01 00:14:35,2020-01-01 00:22:36,2.0,1.61,1.0,N,142,237,1.0,7.5,0.5,0.5,3.39,0.0,0.3,14.69,2.5
2,2020-01-01 00:14:35,2020-01-01 00:35:43,2.0,7.84,1.0,N,239,7,1.0,24.5,0.5,0.5,2.0,6.12,0.3,36.42,2.5
2,2020-01-01 00:14:36,2020-01-01 00:24:03,6.0,1.62,1.0,N,148,107,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1,2020-01-01 00:14:43,2020-01-01 00:33:11,2.0,3.4,1.0,N,237,144,1.0,15.0,3.0,0.5,1.0,0.0,0.3,19.8,2.5
1,2020-01-01 00:14:45,2020-01-01 00:33:42,0.0,3.2,1.0,N,161,231,2.0,14.0,3.0,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:14:46,2020-01-01 00:22:00,2.0,1.17,1.0,N,148,114,1.0,6.5,0.5,0.5,1.24,0.0,0.3,11.54,2.5
2,2020-01-01 00:14:46,2020-01-01 00:23:28,1.0,0.93,1.0,N,239,142,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:14:47,2020-01-01 00:23:03,3.0,1.55,1.0,N,233,107,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:14:48,2020-01-01 00:25:01,6.0,1.46,1.0,N,158,211,1.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:14:49,2020-01-01 00:26:12,0.0,0.9,1.0,Y,79,234,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
2,2020-01-01 00:14:51,2020-01-01 00:20:56,4.0,1.65,1.0,N,141,236,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:14:54,2020-01-01 00:25:55,2.0,1.32,1.0,N,249,144,1.0,8.5,0.5,0.5,3.69,0.0,0.3,15.99,2.5
1,2020-01-01 00:14:54,2020-01-01 00:26:23,1.0,2.6,1.0,N,236,143,1.0,10.5,3.0,0.5,3.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:14:59,2020-01-01 00:33:27,2.0,3.4,1.0,N,142,68,1.0,14.5,3.0,0.5,4.55,0.0,0.3,22.85,2.5
1,2020-01-01 00:15:03,2020-01-01 00:36:23,2.0,5.8,1.0,N,107,166,2.0,19.5,3.0,0.5,0.0,0.0,0.3,23.3,2.5
2,2020-01-01 00:15:07,2020-01-01 00:20:29,1.0,0.71,1.0,N,113,90,1.0,5.5,0.5,0.5,2.32,0.0,0.3,11.62,2.5
2,2020-01-01 00:15:08,2020-01-01 00:29:35,2.0,3.08,1.0,N,236,143,2.0,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:15:09,2020-01-01 00:22:20,6.0,1.63,1.0,N,236,238,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1,2020-01-01 00:15:11,2020-01-01 00:34:00,1.0,9.5,1.0,N,170,127,2.0,28.0,3.0,0.5,0.0,0.0,0.3,31.8,2.5
2,2020-01-01 00:15:13,2020-01-01 00:20:12,1.0,0.71,1.0,N,148,79,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
1,2020-01-01 00:15:13,2020-01-01 00:26:02,2.0,1.5,1.0,N,143,161,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
2,2020-01-01 00:15:17,2020-01-01 00:42:35,1.0,7.3,1.0,N,141,173,1.0,24.5,0.5,0.5,5.66,0.0,0.3,33.96,2.5
1,2020-01-01 00:15:17,2020-01-01 00:47:45,1.0,11.1,1.0,N,132,37,1.0,34.0,0.5,0.5,2.0,0.0,0.3,37.3,0.0
2,2020-01-01 00:15:22,2020-01-01 00:42:58,1.0,4.11,1.0,N,48,79,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
2,2020-01-01 00:15:23,2020-01-01 00:18:06,1.0,0.4,1.0,N,234,234,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
1,2020-01-01 00:15:27,2020-01-01 00:20:32,1.0,0.8,1.0,N,114,249,1.0,5.5,3.0,0.5,1.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:15:29,2020-01-01 00:17:40,1.0,0.28,1.0,N,137,170,2.0,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-01 00:15:30,2020-01-01 00:40:44,2.0,2.86,1.0,N,158,170,2.0,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2,2020-01-01 00:15:35,2020-01-01 00:37:44,1.0,3.62,1.0,N,48,79,1.0,16.5,0.5,0.5,2.0,0.0,0.3,22.3,2.5
2,2020-01-01 00:15:38,2020-01-01 00:47:50,1.0,5.89,1.0,N,88,48,2.0,25.5,0.5,0.5,0.0,0.0,0.3,29.3,2.5
1,2020-01-01 00:15:39,2020-01-01 00:30:33,1.0,4.5,1.0,N,50,13,1.0,15.0,3.0,0.5,2.82,0.0,0.3,21.62,2.5
1,2020-01-01 00:15:39,2020-01-01 00:38:49,1.0,6.6,1.0,N,79,181,1.0,22.0,3.0,0.5,5.16,0.0,0.3,30.96,2.5
2,2020-01-01 00:15:40,2020-01-01 00:24:30,2.0,0.85,1.0,N,249,158,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:15:41,2020-01-01 00:30:52,1.0,3.19,1.0,N,74,147,1.0,13.5,0.5,0.5,0.0,0.0,0.3,14.8,0.0
1,2020-01-01 00:15:45,2020-01-01 00:19:37,0.0,0.6,1.0,N,162,229,2.0,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:15:46,2020-01-01 00:24:03,4.0,1.39,1.0,N,88,13,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:15:46,2020-01-01 00:38:35,1.0,4.04,1.0,N,142,113,2.0,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
2,2020-01-01 00:15:48,2020-01-01 00:25:33,1.0,2.7,1.0,N,229,43,1.0,10.0,0.5,0.5,3.45,0.0,0.3,17.25,2.5
2,2020-01-01 00:15:50,2020-01-01 00:17:31,1.0,0.67,1.0,N,140,263,1.0,4.0,0.5,0.5,2.34,0.0,0.3,10.14,2.5
1,2020-01-01 00:15:50,2020-01-01 00:23:05,2.0,1.1,1.0,N,148,113,1.0,6.5,3.0,0.5,3.0,0.0,0.3,13.3,2.5
2,2020-01-01 00:15:51,2020-01-01 00:31:15,1.0,7.5,1.0,N,88,263,1.0,22.0,0.5,0.5,7.74,0.0,0.3,33.54,2.5
1,2020-01-01 00:15:52,2020-01-01 00:24:04,1.0,0.8,1.0,N,161,164,2.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:15:53,2020-01-01 00:21:01,1.0,0.94,1.0,N,238,142,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:15:54,2020-01-01 00:22:32,1.0,1.36,1.0,N,162,140,1.0,7.0,0.5,0.5,2.7,0.0,0.3,13.5,2.5
2,2020-01-01 00:15:54,2020-01-01 00:34:11,1.0,1.67,1.0,N,161,43,2.0,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:15:57,2020-01-01 00:22:12,1.0,0.84,1.0,N,249,234,1.0,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
1,2020-01-01 00:15:57,2020-01-01 00:24:28,1.0,1.9,1.0,N,114,261,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1,2020-01-01 00:15:58,2020-01-01 00:26:37,1.0,4.3,1.0,N,132,10,1.0,14.5,0.5,0.5,3.95,0.0,0.3,19.75,0.0
2,2020-01-01 00:16:00,2020-01-01 00:29:13,1.0,1.65,1.0,N,186,79,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:16:00,2020-01-01 00:18:22,1.0,0.75,1.0,N,263,262,1.0,4.0,0.5,0.5,1.95,0.0,0.3,9.75,2.5
1,2020-01-01 00:16:01,2020-01-01 00:30:23,1.0,2.0,1.0,N,239,48,2.0,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:16:01,2020-01-01 00:21:54,1.0,1.06,1.0,N,24,238,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:16:03,2020-01-01 00:23:09,1.0,0.79,1.0,N,90,107,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:16:06,2020-01-01 00:25:10,1.0,0.96,1.0,N,113,90,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:16:07,2020-01-01 00:23:10,6.0,2.06,1.0,N,151,142,1.0,8.5,0.5,0.5,3.69,0.0,0.3,15.99,2.5
1,2020-01-01 00:16:13,2020-01-01 00:24:09,1.0,1.2,1.0,N,142,50,2.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:16:22,2020-01-01 00:26:01,1.0,4.44,1.0,N,238,116,1.0,15.0,0.5,0.5,1.0,0.0,0.3,19.8,2.5
2,2020-01-01 00:16:23,2020-01-01 00:28:19,1.0,1.97,1.0,N,50,68,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
1,2020-01-01 00:16:23,2020-01-01 00:20:00,2.0,0.5,1.0,N,246,90,2.0,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-01 00:16:25,2020-01-01 00:28:19,1.0,1.2,1.0,N,144,231,2.0,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
1,2020-01-01 00:16:26,2020-01-01 00:27:43,1.0,3.2,1.0,N,48,238,2.0,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:16:27,2020-01-01 00:24:01,2.0,0.59,1.0,N,114,249,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:16:28,2020-01-01 00:33:00,1.0,3.57,1.0,N,164,261,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
1,2020-01-01 00:16:28,2020-01-01 00:33:45,1.0,3.1,1.0,N,90,87,1.0,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
2,2020-01-01 00:16:32,2020-01-01 00:28:26,1.0,1.26,1.0,N,249,79,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:16:35,2020-01-01 00:24:12,1.0,1.7,1.0,N,263,141,2.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:16:41,2020-01-01 00:24:05,1.0,1.33,1.0,N,4,232,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:16:41,2020-01-01 00:31:03,1.0,3.1,1.0,N,43,107,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
1,2020-01-01 00:16:41,2020-01-01 00:36:04,2.0,6.7,1.0,N,237,87,2.0,22.0,3.0,0.5,0.0,0.0,0.3,25.8,2.5
2,2020-01-01 00:16:43,2020-01-01 00:23:49,1.0,1.35,1.0,N,142,43,1.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:16:46,2020-01-01 00:31:47,1.0,2.43,1.0,N,148,234,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2,2020-01-01 00:16:50,2020-01-01 00:24:51,1.0,1.27,1.0,N,90,79,1.0,7.0,0.5,0.5,5.0,0.0,0.3,15.8,2.5
1,2020-01-01 00:16:51,2020-01-01 00:21:57,1.0,1.0,1.0,N,114,231,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
2,2020-01-01 00:16:54,2020-01-01 00:25:29,1.0,1.64,1.0,N,163,142,1.0,8.0,0.5,0.5,2.0,0.0,0.3,13.8,2.5
2,2020-01-01 00:16:55,2020-01-01 00:27:46,6.0,1.37,1.0,N,142,246,1.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:16:57,2020-01-01 00:36:59,1.0,2.17,1.0,N,158,107,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
1,2020-01-01 00:16:58,2020-01-01 00:30:55,1.0,2.1,1.0,N,68,125,1.0,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1,2020-01-01 00:17:00,2020-01-01 00:25:07,2.0,1.4,1.0,N,137,234,1.0,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
2,2020-01-01 00:17:01,2020-01-01 00:30:20,2.0,3.63,1.0,N,262,164,2.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:17:01,2020-01-01 00:19:29,1.0,0.75,1.0,N,107,170,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-01 00:17:04,2020-01-01 00:34:17,2.0,1.1,1.0,N,234,164,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
1,2020-01-01 00:17:05,2020-01-01 00:31:03,1.0,2.6,1.0,N,262,143,2.0,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:17:05,2020-01-01 00:24:24,3.0,1.52,1.0,N,246,249,1.0,7.0,0.5,0.5,3.0,0.0,0.3,13.8,2.5
1,2020-01-01 00:17:07,2020-01-01 00:34:36,1.0,0.7,1.0,N,43,161,2.0,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:17:07,2020-01-01 00:29:15,1.0,2.89,1.0,N,90,87,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2020-01-01 00:17:10,2020-01-01 00:36:23,2.0,3.07,1.0,N,234,87,1.0,14.0,0.5,0.5,1.0,0.0,0.3,18.8,2.5
2,2020-01-01 00:17:13,2020-01-01 00:22:54,1.0,1.65,1.0,N,43,151,1.0,7.0,0.5,0.5,1.66,0.0,0.3,9.96,0.0
2,2020-01-01 00:17:17,2020-01-01 00:22:36,1.0,1.09,1.0,N,43,43,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:17:17,2020-01-01 00:25:36,1.0,2.1,1.0,N,24,263,1.0,9.0,3.0,0.5,1.92,0.0,0.3,14.72,2.5
2,2020-01-01 00:17:17,2020-01-01 00:34:43,1.0,7.83,1.0,N,229,244,1.0,24.0,0.5,0.5,8.34,0.0,0.3,36.14,2.5
2,2020-01-01 00:17:17,2020-01-01 00:20:23,1.0,0.04,1.0,N,68,186,1.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-01 00:17:20,2020-01-01 00:20:50,1.0,0.97,1.0,N,75,238,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
1,2020-01-01 00:17:22,2020-01-01 00:20:16,0.0,0.8,1.0,N,237,236,1.0,4.5,3.0,0.5,1.5,0.0,0.3,9.8,2.5
1,2020-01-01 00:17:22,2020-01-01 00:21:55,1.0,0.8,1.0,N,186,68,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
2,2020-01-01 00:17:23,2020-01-01 00:23:09,2.0,0.87,1.0,N,170,234,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:17:23,2020-01-01 00:26:42,2.0,1.13,1.0,N,249,79,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:17:23,2020-01-01 00:25:46,2.0,1.23,1.0,N,107,114,1.0,7.5,0.5,0.5,3.39,0.0,0.3,14.69,2.5
2,2020-01-01 00:17:25,2020-01-01 00:41:49,1.0,2.32,1.0,N,249,48,1.0,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
1,2020-01-01 00:17:32,2020-01-01 00:27:21,1.0,2.2,1.0,N,233,236,2.0,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-01 00:17:35,2020-01-01 00:25:53,1.0,1.31,1.0,N,161,107,1.0,7.5,0.5,0.5,3.39,0.0,0.3,14.69,2.5
1,2020-01-01 00:17:37,2020-01-01 00:43:32,2.0,2.0,1.0,N,68,90,1.0,16.5,3.0,0.5,2.0,0.0,0.3,22.3,2.5
1,2020-01-01 00:17:37,2020-01-01 00:22:20,1.0,0.9,1.0,N,229,237,1.0,5.0,3.0,0.5,1.41,0.0,0.3,10.21,2.5
1,2020-01-01 00:17:42,2020-01-01 00:29:27,2.0,2.0,1.0,N,239,262,1.0,10.0,3.0,0.5,4.1,0.0,0.3,17.9,2.5
2,2020-01-01 00:17:45,2020-01-01 00:36:55,1.0,2.11,1.0,N,249,164,2.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:17:45,2020-01-01 00:28:42,1.0,1.96,1.0,N,142,141,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:17:46,2020-01-01 00:30:38,2.0,2.4,1.0,N,148,68,1.0,11.0,3.0,0.5,1.0,0.0,0.3,15.8,2.5
2,2020-01-01 00:17:46,2020-01-01 00:19:41,1.0,0.73,1.0,N,143,239,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-01 00:17:47,2020-01-01 00:28:03,1.0,1.74,1.0,N,246,249,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2020-01-01 00:17:48,2020-01-01 00:36:10,3.0,1.45,1.0,N,90,246,2.0,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:17:55,2020-01-01 00:21:10,1.0,0.66,1.0,N,262,263,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:17:56,2020-01-01 00:22:09,1.0,0.8,1.0,N,151,239,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-01 00:18:00,2020-01-01 00:51:57,2.0,2.1,1.0,N,79,68,1.0,20.0,3.0,0.5,2.0,0.0,0.3,25.8,2.5
1,2020-01-01 00:18:02,2020-01-01 00:33:15,1.0,6.5,1.0,N,87,262,1.0,20.5,3.0,0.5,4.85,0.0,0.3,29.15,2.5
2,2020-01-01 00:18:03,2020-01-01 00:21:41,1.0,0.67,1.0,N,114,234,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:18:03,2020-01-01 00:45:39,2.0,2.7,1.0,N,142,229,1.0,18.0,0.5,0.5,2.0,0.0,0.3,23.8,2.5
2,2020-01-01 00:18:09,2020-01-01 00:21:56,1.0,0.61,1.0,N,231,13,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:18:11,2020-01-01 00:23:34,1.0,1.47,1.0,N,237,236,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:18:16,2020-01-01 00:18:42,1.0,0.03,1.0,N,164,164,2.0,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
1,2020-01-01 00:18:17,2020-01-01 00:21:39,2.0,1.0,1.0,N,237,236,1.0,5.0,3.0,0.5,1.32,0.0,0.3,10.12,2.5
2,2020-01-01 00:18:20,2020-01-01 00:22:52,1.0,0.8,1.0,N,140,263,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-01 00:18:23,2020-01-01 00:30:29,1.0,1.0,1.0,N,162,161,2.0,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:18:29,2020-01-01 00:24:53,1.0,1.17,1.0,N,239,143,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:18:30,2020-01-01 00:21:27,1.0,0.25,1.0,N,107,164,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
1,2020-01-01 00:18:33,2020-01-01 00:26:58,1.0,1.5,1.0,N,256,217,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
2,2020-01-01 00:18:33,2020-01-01 00:38:55,2.0,13.94,1.0,N,87,243,1.0,37.5,0.5,0.5,2.0,0.0,0.3,43.3,2.5
1,2020-01-01 00:18:35,2020-01-01 00:28:26,1.0,1.3,1.0,N,239,142,2.0,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:18:36,2020-01-01 00:27:27,1.0,0.8,1.0,N,246,50,1.0,7.0,3.0,0.5,2.7,0.0,0.3,13.5,2.5
2,2020-01-01 00:18:36,2020-01-01 00:34:42,4.0,2.49,1.0,N,234,45,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
1,2020-01-01 00:18:45,2020-01-01 00:26:30,2.0,2.1,1.0,N,140,75,2.0,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:18:48,2020-01-01 00:38:14,1.0,2.96,1.0,N,262,143,1.0,14.5,0.5,0.5,4.58,0.0,0.3,22.88,2.5
1,2020-01-01 00:18:48,2020-01-01 00:22:57,1.0,1.1,1.0,N,239,238,2.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:18:49,2020-01-01 00:22:39,1.0,0.53,1.0,N,79,79,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:18:49,2020-01-01 00:46:00,1.0,6.79,1.0,N,162,80,2.0,24.5,0.5,0.5,0.0,0.0,0.3,28.3,2.5
2,2020-01-01 00:18:53,2020-01-01 00:28:46,4.0,1.26,1.0,N,170,162,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:18:53,2020-01-01 00:25:37,1.0,1.3,1.0,N,231,113,1.0,6.5,3.0,0.5,2.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:18:56,2020-01-01 00:33:05,1.0,2.3,1.0,N,143,229,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:18:58,2020-01-01 00:32:35,3.0,2.17,1.0,N,234,125,2.0,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2,2020-01-01 00:19:01,2020-01-01 00:24:27,1.0,0.74,1.0,N,79,107,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:19:02,2020-01-01 00:31:19,1.0,1.52,1.0,N,114,68,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-01 00:19:02,2020-01-01 01:07:23,2.0,14.93,1.0,N,151,61,2.0,48.5,0.5,0.5,0.0,0.0,0.3,52.3,2.5
2,2020-01-01 00:19:03,2020-01-01 00:38:37,6.0,6.29,1.0,N,113,263,1.0,21.0,0.5,0.5,2.48,0.0,0.3,27.28,2.5
2,2020-01-01 00:19:04,2020-01-01 00:38:05,2.0,2.51,1.0,N,48,238,1.0,14.0,0.5,0.5,1.0,0.0,0.3,18.8,2.5
2,2020-01-01 00:19:09,2020-01-01 00:30:11,2.0,1.51,1.0,N,249,234,1.0,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
2,2020-01-01 00:19:10,2020-01-01 00:59:56,1.0,7.17,1.0,N,114,237,1.0,29.5,0.5,0.5,4.99,0.0,0.3,38.29,2.5
1,2020-01-01 00:19:11,2020-01-01 00:25:21,1.0,0.5,1.0,N,79,107,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
